"date","season","competition","type","name","nation","rank","course.rank","tot.time","course.time","location","elevation","height.diff","max.climb","total.climb","birthday","snow.conditions","snow.temperature","air.temperature","weather.conditions","fails.total","speed","age","home"
"18-2-12","17-18","P","O","CHEVALIER Anais","FRA",24,20,2008,1558.7,"Pyeongchang",751,36,40,260,"12.2.1993","Compact",-14.5,-10.2,"Partly cloudy",5,6.41560274587798,25.0164383561644,"Aboard"
"18-2-12","17-18","P","O","DAVIDOVA Marketa","CZE",25,12,2009.8,1549.8,"Pyeongchang",751,36,40,260,"3.1.1997","Compact",-14.5,-10.2,"Partly cloudy",6,6.45244547683572,21.1232876712329,"Aboard"
"18-2-12","17-18","P","O","TALIHAERM Johanna","EST",26,26,2014.7,1574.5,"Pyeongchang",751,36,40,260,"27.6.1993","Compact",-14.5,-10.2,"Partly cloudy",4,6.35122261035249,24.6466894977169,"Aboard"
"18-2-12","17-18","P","O","DORIN HABERT Marie","FRA",27,14,2017.8,1552,"Pyeongchang",751,36,40,260,"19.6.1986","Compact",-14.5,-10.2,"Partly cloudy",7,6.44329896907217,31.6740867579909,"Aboard"
"18-2-12","17-18","P","O","RANSOM Julia","CAN",28,43,2018.3,1608.9,"Pyeongchang",751,36,40,260,"4.2.1993","Compact",-14.5,-10.2,"Partly cloudy",1,6.2154266890422,25.0383561643836,"Aboard"
"18-2-12","17-18","P","O","HÖGBERG Elisabeth","SWE",29,34,2025.1,1590.9,"Pyeongchang",751,36,40,260,"7.11.1986","Compact",-14.5,-10.2,"Partly cloudy",2,6.28575020428688,31.2876712328767,"Aboard"
"18-2-12","17-18","P","O","NOWAKOWSKA-ZIEMNIAK Weronika","POL",30,44,2026.2,1613.9,"Pyeongchang",751,36,40,260,"7.7.1986","Compact",-14.5,-10.2,"Partly cloudy",2,6.19617076646632,31.6247716894977,"Aboard"
"18-2-12","17-18","P","O","AKIMOVA Tatiana","OAR",31,32,2030.8,1589.1,"Pyeongchang",751,36,40,260,"26.10.1990","Compact",-14.5,-10.2,"Partly cloudy",4,6.29287017808823,27.3178082191781,"Aboard"
"18-2-12","17-18","P","O","PUSKARCIKOVA Eva","CZE",32,33,2033.8,1589.7,"Pyeongchang",751,36,40,260,"3.1.1991","Compact",-14.5,-10.2,"Partly cloudy",3,6.29049506196138,27.1287671232877,"Aboard"
"18-2-12","17-18","P","O","BENDIKA Baiba","LAT",33,30,2039.4,1577.8,"Pyeongchang",751,36,40,260,"27.6.1991","Compact",-14.5,-10.2,"Partly cloudy",3,6.33793890226898,26.6494292237443,"Aboard"
"18-2-12","17-18","P","O","BRAISAZ Justine","FRA",34,13,2048,1550,"Pyeongchang",751,36,40,260,"4.7.1996","Compact",-14.5,-10.2,"Partly cloudy",7,6.45161290322581,21.6247716894977,"Aboard"
"18-2-12","17-18","P","O","GASPARIN Elisa","SUI",35,29,2051.2,1577.1,"Pyeongchang",751,36,40,260,"2.12.1991","Compact",-14.5,-10.2,"Partly cloudy",5,6.34075201318876,26.2164383561644,"Aboard"
"18-2-12","17-18","P","O","GUZIK Krystyna","POL",36,42,2064.3,1607.9,"Pyeongchang",751,36,40,260,"16.8.1983","Compact",-14.5,-10.2,"Partly cloudy",4,6.21929224454257,34.5179223744292,"Aboard"
"18-2-12","17-18","P","O","DOMRACHEVA Darya","BLR",37,11,2066.8,1548.2,"Pyeongchang",751,36,40,260,"3.8.1986","Compact",-14.5,-10.2,"Partly cloudy",6,6.45911380958532,31.550799086758,"Aboard"
"18-2-12","17-18","P","O","FIALKOVA Paulina","SVK",38,22,2073.6,1564.4,"Pyeongchang",751,36,40,260,"25.10.1992","Compact",-14.5,-10.2,"Partly cloudy",8,6.39222705190488,25.3178082191781,"Aboard"
"18-2-12","17-18","P","O","GASPARIN Selina","SUI",39,7,2080.2,1537.5,"Pyeongchang",751,36,40,260,"3.4.1984","Compact",-14.5,-10.2,"Partly cloudy",5,6.50406504065041,33.8850456621005,"Aboard"
"18-2-12","17-18","P","O","INNERHOFER Katharina","AUT",40,41,2081.2,1607.6,"Pyeongchang",751,36,40,260,"17.1.1991","Compact",-14.5,-10.2,"Partly cloudy",5,6.22045284896741,27.0904109589041,"Aboard"
"18-2-12","17-18","P","O","SOLEMDAL Synnoeve","NOR",41,28,2085.5,1576.7,"Pyeongchang",751,36,40,260,"15.5.1989","Compact",-14.5,-10.2,"Partly cloudy",4,6.34236062662523,28.7672374429224,"Aboard"
"18-2-12","17-18","P","O","TANDREVOLD Ingrid Landmark","NOR",42,25,2096.8,1574.4,"Pyeongchang",751,36,40,260,"23.9.1996","Compact",-14.5,-10.2,"Partly cloudy",4,6.35162601626016,21.4028538812785,"Aboard"
"18-2-12","17-18","P","O","HOJNISZ Monika","POL",43,46,2105.6,1617.2,"Pyeongchang",751,36,40,260,"27.8.1991","Compact",-14.5,-10.2,"Partly cloudy",4,6.18352708384863,26.4823059360731,"Aboard"
"18-2-12","17-18","P","O","PISAREVA Nadzeya","BLR",44,49,2110.3,1625,"Pyeongchang",751,36,40,260,"5.7.1988","Compact",-14.5,-10.2,"Partly cloudy",3,6.15384615384615,29.6275114155251,"Aboard"
"18-2-12","17-18","P","O","ZHANG Yan","CHN",45,52,2116.7,1641.5,"Pyeongchang",751,36,40,260,"10.5.1992","Compact",-14.5,-10.2,"Partly cloudy",3,6.09198903441974,25.778196347032,"Aboard"
"18-2-12","17-18","P","O","MERKUSHYNA Anastasiya","UKR",46,47,2130.4,1622.2,"Pyeongchang",751,36,40,260,"14.1.1995","Compact",-14.5,-10.2,"Partly cloudy",5,6.16446800641105,23.0958904109589,"Aboard"
"18-2-12","17-18","P","O","DREISSIGACKER Emily","USA",47,53,2136.7,1647.8,"Pyeongchang",751,36,40,260,"29.11.1988","Compact",-14.5,-10.2,"Partly cloudy",4,6.0686976574827,29.2246575342466,"Aboard"
"18-2-12","17-18","P","O","GONTIER Nicole","ITA",48,17,2137.6,1555.9,"Pyeongchang",751,36,40,260,"17.11.1991","Compact",-14.5,-10.2,"Partly cloudy",7,6.42714827431069,26.2575342465753,"Aboard"
"18-2-12","17-18","P","O","GWIZDON Magdalena","POL",49,50,2167,1630.7,"Pyeongchang",751,36,40,260,"4.8.1979","Compact",-14.5,-10.2,"Partly cloudy",5,6.13233580670877,38.5534246575342,"Aboard"
"18-2-12","17-18","P","O","FROLINA Anna","KOR",50,40,2174.2,1606,"Pyeongchang",751,36,40,260,"11.1.1984","Compact",-14.5,-10.2,"Partly cloudy",8,6.2266500622665,34.1123287671233,"Home"
"18-2-12","17-18","P","O","ERZEN Anja","SLO",51,39,2182.6,1605.9,"Pyeongchang",751,36,40,260,"26.10.1992","Compact",-14.5,-10.2,"Partly cloudy",7,6.22703779811943,25.3150684931507,"Aboard"
"18-2-12","17-18","P","O","KAISHEVA Uliana","OAR",52,37,2193.6,1601.3,"Pyeongchang",751,36,40,260,"8.3.1994","Compact",-14.5,-10.2,"Partly cloudy",5,6.24492599762693,23.9506849315068,"Aboard"
"18-2-12","17-18","P","O","LUNDER Emma","CAN",53,56,2212.1,1697.4,"Pyeongchang",751,36,40,260,"2.9.1991","Compact",-14.5,-10.2,"Partly cloudy",4,5.8913632614587,26.4658675799087,"Aboard"
"18-2-12","17-18","P","O","FURUYA Sari","JPN",54,54,2222.1,1662.7,"Pyeongchang",751,36,40,260,"25.5.1990","Compact",-14.5,-10.2,"Partly cloudy",5,6.0143140674806,27.7398401826484,"Aboard"
"18-2-12","17-18","P","O","YORDANOVA Emiliya","BUL",55,55,2224.3,1672.4,"Pyeongchang",751,36,40,260,"5.5.1989","Compact",-14.5,-10.2,"Partly cloudy",6,5.97943075819182,28.7946347031963,"Aboard"
"18-2-12","17-18","P","O","TACHIZAKI Fuyuko","JPN",56,51,2227.9,1634.2,"Pyeongchang",751,36,40,260,"13.1.1989","Compact",-14.5,-10.2,"Partly cloudy",7,6.11920205605189,29.1013698630137,"Aboard"
"18-2-12","17-18","P","O","KLIMINA Darya","KAZ",57,45,2280,1615.8,"Pyeongchang",751,36,40,260,"6.9.1989","Compact",-14.5,-10.2,"Partly cloudy",8,6.18888476296571,28.4549086757991,"Aboard"
"18-2-12","17-18","P","O","ZDOUC Dunja","AUT",58,57,2319.1,1720.1,"Pyeongchang",751,36,40,260,"3.1.1994","Compact",-14.5,-10.2,"Partly cloudy",8,5.81361548747166,24.1260273972603,"Aboard"
"17-12-16","17-18","P","W","DAHLMEIER Laura","GER",1,10,1809.9,1533.7,"Annecy",924,25,20,320,"22.8.1993","Packed powder",0,-0.8,"Light Snowfall",1,6.52017995696681,24.3343607305936,"Aboard"
"17-12-16","17-18","P","W","KUZMINA Anastasiya","SVK",2,2,1823.9,1508.3,"Annecy",924,25,20,320,"28.8.1984","Packed powder",0,-0.8,"Light Snowfall",4,6.62998077305576,33.323401826484,"Aboard"
"17-12-16","17-18","P","W","VITTOZZI Lisa","ITA",3,26,1841.7,1558.4,"Annecy",924,25,20,320,"4.2.1995","Packed powder",0,-0.8,"Light Snowfall",1,6.41683778234086,22.8794520547945,"Aboard"
"17-12-16","17-18","P","W","GASPARIN Selina","SUI",4,8,1862.7,1526.4,"Annecy",924,25,20,320,"3.4.1984","Packed powder",0,-0.8,"Light Snowfall",2,6.55136268343816,33.7261415525114,"Aboard"
"17-12-16","17-18","P","W","HERRMANN Denise","GER",5,8,1865.1,1526.4,"Annecy",924,25,20,320,"20.12.1988","Packed powder",0,-0.8,"Light Snowfall",2,6.55136268343816,29.0082191780822,"Aboard"
"17-12-16","17-18","P","W","DUNKLEE Susan","USA",6,11,1882,1535.5,"Annecy",924,25,20,320,"13.2.1986","Packed powder",0,-0.8,"Light Snowfall",2,6.51253663301856,31.8602739726027,"Aboard"
"17-12-16","17-18","P","W","BRAISAZ Justine","FRA",7,6,1893.5,1516.6,"Annecy",924,25,20,320,"4.7.1996","Packed powder",0,-0.8,"Light Snowfall",3,6.59369642621654,21.4658675799087,"Home"
"17-12-16","17-18","P","W","SEMERENKO Vita","UKR",8,24,1893.9,1556.8,"Annecy",924,25,20,320,"18.1.1986","Packed powder",0,-0.8,"Light Snowfall",3,6.42343268242549,31.9315068493151,"Aboard"
"17-12-16","17-18","P","W","SEMERENKO Valj","UKR",9,29,1894.8,1564.8,"Annecy",924,25,20,320,"18.1.1986","Packed powder",0,-0.8,"Light Snowfall",1,6.39059304703477,31.9315068493151,"Aboard"
"17-12-16","17-18","P","W","MÄKÄRÄINEN Kaisa","FIN",10,3,1895.7,1509.3,"Annecy",924,25,20,320,"11.1.1983","Packed powder",0,-0.8,"Light Snowfall",3,6.62558802093686,34.9534246575342,"Aboard"
"17-12-16","17-18","P","W","WIERER Dorothea","ITA",11,21,1896.4,1550.1,"Annecy",924,25,20,320,"3.4.1990","Packed powder",0,-0.8,"Light Snowfall",2,6.45119669698729,27.723401826484,"Aboard"
"17-12-16","17-18","P","W","BESCOND Anais","FRA",12,4,1913.8,1510,"Annecy",924,25,20,320,"15.5.1987","Packed powder",0,-0.8,"Light Snowfall",2,6.62251655629139,30.6110730593607,"Home"
"17-12-16","17-18","P","W","YURLOVA-PERCHT Ekaterina","RUS",13,12,1914.3,1535.9,"Annecy",924,25,20,320,"23.2.1985","Packed powder",0,-0.8,"Light Snowfall",3,6.51084054951494,32.8328767123288,"Aboard"
"17-12-16","17-18","P","W","NOWAKOWSKA-ZIEMNIAK Weronika","POL",14,13,1915.3,1538.5,"Annecy",924,25,20,320,"7.7.1986","Packed powder",0,-0.8,"Light Snowfall",3,6.4998375040624,31.4658675799087,"Aboard"
"17-12-16","17-18","P","W","DORIN HABERT Marie","FRA",15,18,1929,1545.5,"Annecy",924,25,20,320,"19.6.1986","Packed powder",0,-0.8,"Light Snowfall",1,6.47039792947266,31.5151826484018,"Home"
"17-12-16","17-18","P","W","HINZ Vanessa","GER",16,17,1933.2,1544.8,"Annecy",924,25,20,320,"24.3.1992","Packed powder",0,-0.8,"Light Snowfall",3,6.47332988089073,25.7479452054795,"Aboard"
"17-12-16","17-18","P","W","LAUKKANEN Mari","FIN",17,5,1934.7,1514.1,"Annecy",924,25,20,320,"9.11.1987","Packed powder",0,-0.8,"Light Snowfall",4,6.60458358100522,30.1232876712329,"Aboard"
"17-12-16","17-18","P","W","LUNDER Emma","CAN",18,32,1936.6,1567.4,"Annecy",924,25,20,320,"2.9.1991","Packed powder",0,-0.8,"Light Snowfall",1,6.37999234400919,26.3069634703196,"Aboard"
"17-12-16","17-18","P","W","KRYUKO Iryna","BLR",19,14,1940.1,1541.5,"Annecy",924,25,20,320,"30.7.1991","Packed powder",0,-0.8,"Light Snowfall",3,6.48718780408693,26.4001141552511,"Aboard"
"17-12-16","17-18","P","W","HAMMERSCHMIDT Maren","GER",20,9,1943.6,1529.9,"Annecy",924,25,20,320,"24.10.1989","Packed powder",0,-0.8,"Light Snowfall",5,6.53637492646578,28.1643835616438,"Aboard"
"17-12-16","17-18","P","W","GUZIK Krystyna","POL",21,22,1945.6,1552.6,"Annecy",924,25,20,320,"16.8.1983","Packed powder",0,-0.8,"Light Snowfall",2,6.44080896560608,34.3590182648402,"Aboard"
"17-12-16","17-18","P","W","AYMONIER Celia","FRA",22,1,1950,1504.2,"Annecy",924,25,20,320,"5.8.1991","Packed powder",0,-0.8,"Light Snowfall",4,6.64805212072863,26.3836757990868,"Home"
"17-12-16","17-18","P","W","CHEVALIER Anais","FRA",23,28,1952,1564,"Annecy",924,25,20,320,"12.2.1993","Packed powder",0,-0.8,"Light Snowfall",3,6.39386189258312,24.8575342465753,"Home"
"17-12-16","17-18","P","W","ECKHOFF Tiril","NOR",24,7,1952.9,1519.4,"Annecy",924,25,20,320,"21.5.1990","Packed powder",0,-0.8,"Light Snowfall",3,6.58154534684744,27.5918949771689,"Aboard"
"17-12-16","17-18","P","W","PUSKARCIKOVA Eva","CZE",25,30,1954.6,1565,"Annecy",924,25,20,320,"3.1.1991","Packed powder",0,-0.8,"Light Snowfall",3,6.38977635782748,26.9698630136986,"Aboard"
"17-12-16","17-18","P","W","BRORSSON Mona","SWE",26,45,1955.7,1596.2,"Annecy",924,25,20,320,"28.3.1990","Packed powder",0,-0.8,"Light Snowfall",0,6.2648790878336,27.7398401826484,"Aboard"
"17-12-16","17-18","P","W","RANSOM Julia","CAN",27,16,1959.7,1544.3,"Annecy",924,25,20,320,"4.2.1993","Packed powder",0,-0.8,"Light Snowfall",2,6.47542575924367,24.8794520547945,"Aboard"
"17-12-16","17-18","P","W","MERKUSHYNA Anastasiya","UKR",28,31,1962.1,1566.1,"Annecy",924,25,20,320,"14.1.1995","Packed powder",0,-0.8,"Light Snowfall",2,6.38528829576655,22.9369863013699,"Aboard"
"17-12-16","17-18","P","W","SANFILIPPO Federica","ITA",29,23,1965.1,1554.2,"Annecy",924,25,20,320,"24.10.1990","Packed powder",0,-0.8,"Light Snowfall",3,6.43417835542401,27.1643835616438,"Aboard"
"17-12-16","17-18","P","W","PIDHRUSHNA Olena","UKR",30,34,1970.7,1575.1,"Annecy",924,25,20,320,"9.1.1987","Packed powder",0,-0.8,"Light Snowfall",1,6.34880325058726,30.9561643835616,"Aboard"
"17-12-16","17-18","P","W","AVVAKUMOVA Ekaterina","KOR",31,50,1972.2,1608.2,"Annecy",924,25,20,320,"26.10.1990","Packed powder",0,-0.8,"Light Snowfall",0,6.21813207312523,27.158904109589,"Aboard"
"17-12-16","17-18","P","W","GWIZDON Magdalena","POL",32,33,1985.7,1568.2,"Annecy",924,25,20,320,"4.8.1979","Packed powder",0,-0.8,"Light Snowfall",2,6.37673766101263,38.3945205479452,"Aboard"
"17-12-16","17-18","P","W","INNERHOFER Katharina","AUT",33,15,1986.8,1544.1,"Annecy",924,25,20,320,"17.1.1991","Packed powder",0,-0.8,"Light Snowfall",3,6.4762644906418,26.9315068493151,"Aboard"
"17-12-16","17-18","P","W","ERZEN Anja","SLO",34,39,1991,1586,"Annecy",924,25,20,320,"26.10.1992","Packed powder",0,-0.8,"Light Snowfall",2,6.30517023959647,25.1561643835616,"Aboard"
"17-12-16","17-18","P","W","HILDEBRAND Franziska","GER",35,25,1993.4,1557.3,"Annecy",924,25,20,320,"24.3.1987","Packed powder",0,-0.8,"Light Snowfall",3,6.42137032042638,30.7534246575342,"Aboard"
"17-12-16","17-18","P","W","AKIMOVA Tatiana","RUS",36,54,2007.7,1634.5,"Annecy",924,25,20,320,"26.10.1990","Packed powder",0,-0.8,"Light Snowfall",2,6.11807892321811,27.158904109589,"Aboard"
"17-12-16","17-18","P","W","OEBERG Hanna","SWE",37,41,2011.6,1589.6,"Annecy",924,25,20,320,"2.11.1995","Packed powder",0,-0.8,"Light Snowfall",4,6.29089079013588,22.1369863013699,"Aboard"
"17-12-16","17-18","P","W","VITKOVA Veronika","CZE",38,48,2018.2,1604.2,"Annecy",924,25,20,320,"9.12.1988","Packed powder",0,-0.8,"Light Snowfall",4,6.23363670365291,29.0383561643836,"Aboard"
"17-12-16","17-18","P","W","FROLINA Anna","KOR",39,27,2023,1561.6,"Annecy",924,25,20,320,"11.1.1984","Packed powder",0,-0.8,"Light Snowfall",6,6.40368852459016,33.9534246575342,"Aboard"
"17-12-16","17-18","P","W","JISLOVA Jessica","CZE",40,42,2023.2,1593.4,"Annecy",924,25,20,320,"28.7.1994","Packed powder",0,-0.8,"Light Snowfall",4,6.2758880381574,23.4028538812785,"Aboard"
"17-12-16","17-18","P","W","HAECKI Lena","SUI",41,20,2023.7,1546.9,"Annecy",924,25,20,320,"1.7.1995","Packed powder",0,-0.8,"Light Snowfall",5,6.46454198720021,22.4768264840183,"Aboard"
"17-12-16","17-18","P","W","BENDIKA Baiba","LAT",42,36,2025.9,1578.4,"Annecy",924,25,20,320,"27.6.1991","Packed powder",0,-0.8,"Light Snowfall",3,6.33552965027876,26.4905251141553,"Aboard"
"17-12-16","17-18","P","W","FIALKOVA Paulina","SVK",43,19,2026.7,1546.8,"Annecy",924,25,20,320,"25.10.1992","Packed powder",0,-0.8,"Light Snowfall",6,6.46495991724851,25.158904109589,"Aboard"
"17-12-16","17-18","P","W","CADURISCH Irene","SUI",44,52,2028.3,1614.5,"Annecy",924,25,20,320,"23.10.1991","Packed powder",0,-0.8,"Light Snowfall",3,6.1938680706101,26.1671232876712,"Aboard"
"17-12-16","17-18","P","W","OLSBU Marte","NOR",45,39,2041.5,1586,"Annecy",924,25,20,320,"7.12.1990","Packed powder",0,-0.8,"Light Snowfall",4,6.30517023959647,27.0438356164384,"Aboard"
"17-12-16","17-18","P","W","STARYKH Irina","RUS",46,46,2041.6,1602,"Annecy",924,25,20,320,"22.4.1987","Packed powder",0,-0.8,"Light Snowfall",3,6.24219725343321,30.6740867579909,"Aboard"
"17-12-16","17-18","P","W","NILSSON Emma","SWE",47,43,2042.5,1593.8,"Annecy",924,25,20,320,"18.11.1993","Packed powder",0,-0.8,"Light Snowfall",3,6.27431296273058,24.0931506849315,"Aboard"
"17-12-16","17-18","P","W","BRUN-LIE Thekla","NOR",48,49,2046.8,1606.5,"Annecy",924,25,20,320,"2.9.1992","Packed powder",0,-0.8,"Light Snowfall",3,6.22471210706505,25.3042237442922,"Aboard"
"17-12-16","17-18","P","W","ALIMBEKAVA Dzinara","BLR",49,53,2048.3,1633.8,"Annecy",924,25,20,320,"5.1.1996","Packed powder",0,-0.8,"Light Snowfall",2,6.12070020810381,21.9616438356164,"Aboard"
"17-12-16","17-18","P","W","MAGNUSSON Anna","SWE",50,44,2065.6,1594.6,"Annecy",924,25,20,320,"31.3.1995","Packed powder",0,-0.8,"Light Snowfall",3,6.27116518249091,22.7288812785388,"Aboard"
"17-12-16","17-18","P","W","PREUSS Franziska","GER",51,38,2069.5,1585.4,"Annecy",924,25,20,320,"11.3.1994","Packed powder",0,-0.8,"Light Snowfall",5,6.30755645263025,23.7835616438356,"Aboard"
"17-12-16","17-18","P","W","FURUYA Sari","JPN",52,40,2071.3,1586.7,"Annecy",924,25,20,320,"25.5.1990","Packed powder",0,-0.8,"Light Snowfall",4,6.3023886052814,27.5809360730594,"Aboard"
"17-12-16","17-18","P","W","TACHIZAKI Fuyuko","JPN",53,51,2074.8,1610.8,"Annecy",924,25,20,320,"13.1.1989","Packed powder",0,-0.8,"Light Snowfall",3,6.20809535634467,28.9424657534247,"Aboard"
"17-12-16","17-18","P","W","TALIHAERM Johanna","EST",54,37,2110.1,1583.2,"Annecy",924,25,20,320,"27.6.1993","Packed powder",0,-0.8,"Light Snowfall",5,6.31632137443153,24.4877853881279,"Aboard"
"17-12-16","17-18","P","W","CHEVALIER Chloe","FRA",55,47,2115.6,1603.8,"Annecy",924,25,20,320,"2.11.1995","Packed powder",0,-0.8,"Light Snowfall",5,6.23519142037661,22.1369863013699,"Home"
"17-12-16","17-18","P","W","PISAREVA Nadzeya","BLR",56,55,2136.1,1637.9,"Annecy",924,25,20,320,"5.7.1988","Packed powder",0,-0.8,"Light Snowfall",5,6.10537883875694,29.4686073059361,"Aboard"
"17-12-16","17-18","P","W","YORDANOVA Emiliya","BUL",57,56,2185.8,1656.2,"Annecy",924,25,20,320,"5.5.1989","Packed powder",0,-0.8,"Light Snowfall",6,6.03791812583021,28.6357305936073,"Aboard"
"17-12-16","17-18","P","W","DAVIDOVA Marketa","CZE",58,35,2213,1575.3,"Annecy",924,25,20,320,"3.1.1997","Packed powder",0,-0.8,"Light Snowfall",10,6.34799720688123,20.9643835616438,"Aboard"
"18-3-18","17-18","P","W","DOMRACHEVA Darya","BLR",1,9,1837.4,1540.3,"Oslo Holmenkollen",330,40,24,357,"3.8.1986","Compact",-1.5,-3.1,"Sunny",2,6.49224177108356,31.6439497716895,"Aboard"
"18-3-18","17-18","P","W","KUZMINA Anastasiya","SVK",2,4,1846.6,1527.9,"Oslo Holmenkollen",330,40,24,357,"28.8.1984","Compact",-1.5,-3.1,"Sunny",4,6.54493095097847,33.5754566210046,"Aboard"
"18-3-18","17-18","P","W","DUNKLEE Susan","USA",3,22,1866.9,1565.6,"Oslo Holmenkollen",330,40,24,357,"13.2.1986","Compact",-1.5,-3.1,"Sunny",2,6.38732754215636,32.1123287671233,"Aboard"
"18-3-18","17-18","P","W","TACHIZAKI Fuyuko","JPN",4,33,1874.8,1590.1,"Oslo Holmenkollen",330,40,24,357,"13.1.1989","Compact",-1.5,-3.1,"Sunny",1,6.28891264700333,29.1945205479452,"Aboard"
"18-3-18","17-18","P","W","DZHIMA Yuliia","UKR",5,24,1884.2,1568.9,"Oslo Holmenkollen",330,40,24,357,"19.9.1990","Compact",-1.5,-3.1,"Sunny",2,6.37389253617184,27.5124429223744,"Aboard"
"18-3-18","17-18","P","W","FROLINA Anna","KOR",6,6,1886.6,1534.7,"Oslo Holmenkollen",330,40,24,357,"11.1.1984","Compact",-1.5,-3.1,"Sunny",2,6.51593145240112,34.2054794520548,"Aboard"
"18-3-18","17-18","P","W","DAHLMEIER Laura","GER",7,2,1887.6,1522.6,"Oslo Holmenkollen",330,40,24,357,"22.8.1993","Compact",-1.5,-3.1,"Sunny",2,6.56771312229082,24.5864155251142,"Aboard"
"18-3-18","17-18","P","W","KAISHEVA Uliana","RUS",8,17,1890.2,1560.7,"Oslo Holmenkollen",330,40,24,357,"8.3.1994","Compact",-1.5,-3.1,"Sunny",2,6.40738130326136,24.0438356164384,"Aboard"
"18-3-18","17-18","P","W","VITKOVA Veronika","CZE",9,14,1890.9,1549.4,"Oslo Holmenkollen",330,40,24,357,"9.12.1988","Compact",-1.5,-3.1,"Sunny",2,6.45411126887828,29.2904109589041,"Aboard"
"18-3-18","17-18","P","W","HINZ Vanessa","GER",10,3,1891.9,1523.7,"Oslo Holmenkollen",330,40,24,357,"24.3.1992","Compact",-1.5,-3.1,"Sunny",2,6.56297171359191,26,"Aboard"
"18-3-18","17-18","P","W","WIERER Dorothea","ITA",11,13,1893,1549,"Oslo Holmenkollen",330,40,24,357,"3.4.1990","Compact",-1.5,-3.1,"Sunny",1,6.45577792123951,27.9754566210046,"Aboard"
"18-3-18","17-18","P","W","SKARDINO Nadezhda","BLR",12,10,1893.5,1542.5,"Oslo Holmenkollen",330,40,24,357,"27.3.1985","Compact",-1.5,-3.1,"Sunny",1,6.48298217179903,32.9972602739726,"Aboard"
"18-3-18","17-18","P","W","BRORSSON Mona","SWE",13,28,1895.2,1577.7,"Oslo Holmenkollen",330,40,24,357,"28.3.1990","Compact",-1.5,-3.1,"Sunny",1,6.33834062242505,27.9918949771689,"Aboard"
"18-3-18","17-18","P","W","HILDEBRAND Franziska","GER",14,29,1903.3,1578,"Oslo Holmenkollen",330,40,24,357,"24.3.1987","Compact",-1.5,-3.1,"Sunny",2,6.33713561470215,31.0054794520548,"Aboard"
"18-3-18","17-18","P","W","HAUSER Lisa Theresa","AUT",15,26,1909.1,1573,"Oslo Holmenkollen",330,40,24,357,"16.12.1993","Compact",-1.5,-3.1,"Sunny",1,6.35727908455181,24.2684931506849,"Aboard"
"18-3-18","17-18","P","W","CHEVALIER Anais","FRA",16,23,1917.7,1565.7,"Oslo Holmenkollen",330,40,24,357,"12.2.1993","Compact",-1.5,-3.1,"Sunny",1,6.38691958868238,25.1095890410959,"Aboard"
"18-3-18","17-18","P","W","HAMMERSCHMIDT Maren","GER",17,8,1917.9,1536.7,"Oslo Holmenkollen",330,40,24,357,"24.10.1989","Compact",-1.5,-3.1,"Sunny",1,6.50745103143099,28.4164383561644,"Aboard"
"18-3-18","17-18","P","W","BESCOND Anais","FRA",18,12,1918,1546.2,"Oslo Holmenkollen",330,40,24,357,"15.5.1987","Compact",-1.5,-3.1,"Sunny",3,6.46746863277713,30.8631278538813,"Aboard"
"18-3-18","17-18","P","W","OLSBU Marte","NOR",19,11,1928.9,1543.4,"Oslo Holmenkollen",330,40,24,357,"7.12.1990","Compact",-1.5,-3.1,"Sunny",2,6.47920176234288,27.2958904109589,"Home"
"18-3-18","17-18","P","W","DORIN HABERT Marie","FRA",20,19,1944.9,1562.9,"Oslo Holmenkollen",330,40,24,357,"19.6.1986","Compact",-1.5,-3.1,"Sunny",3,6.39836201932305,31.7672374429224,"Aboard"
"18-3-18","17-18","P","W","GASPARIN Elisa","SUI",21,39,1947.7,1610.3,"Oslo Holmenkollen",330,40,24,357,"2.12.1991","Compact",-1.5,-3.1,"Sunny",1,6.21002297708502,26.3095890410959,"Aboard"
"18-3-18","17-18","P","W","MÄKÄRÄINEN Kaisa","FIN",22,1,1950,1521.5,"Oslo Holmenkollen",330,40,24,357,"11.1.1983","Compact",-1.5,-3.1,"Sunny",3,6.57246138678935,35.2054794520548,"Aboard"
"18-3-18","17-18","P","W","TANDREVOLD Ingrid Landmark","NOR",23,30,1950.4,1582.2,"Oslo Holmenkollen",330,40,24,357,"23.9.1996","Compact",-1.5,-3.1,"Sunny",2,6.32031348754898,21.49600456621,"Home"
"18-3-18","17-18","P","W","YURLOVA-PERCHT Ekaterina","RUS",24,31,1951,1585,"Oslo Holmenkollen",330,40,24,357,"23.2.1985","Compact",-1.5,-3.1,"Sunny",4,6.30914826498423,33.0849315068493,"Aboard"
"18-3-18","17-18","P","W","PREUSS Franziska","GER",25,19,1955.3,1562.9,"Oslo Holmenkollen",330,40,24,357,"11.3.1994","Compact",-1.5,-3.1,"Sunny",3,6.39836201932305,24.0356164383562,"Aboard"
